calle_nombre,calle_altura,comuna,total_arboles,maduros,medianos,jovenes,lat,long
Tapalquï¿½ï¿½,5300,9,14,3,7,4,-34.649941,-58.496221
Tapalquï¿½ï¿½,5400,9,16,6,9,1,-34.650581,-58.496984
Tapalquï¿½ï¿½,5500,9,10,3,6,1,-34.65135,-58.497928
Tapalquï¿½ï¿½,5600,9,16,5,8,3,-34.651931,-58.4986
Tapalquï¿½ï¿½,5700,9,16,4,10,2,-34.65264,-58.499431
Tapalquï¿½ï¿½,5750,9,7,2,4,1,-34.652867,-58.499782
Tapalquï¿½ï¿½,5800,9,15,2,8,5,-34.6536,-58.500631
Tapalquï¿½ï¿½,5900,9,15,4,9,2,-34.654359,-58.501511
Tapalquï¿½ï¿½,6000,9,12,3,5,4,-34.655055,-58.502319
Tapalquï¿½ï¿½,6100,9,19,5,12,2,-34.655822,-58.503256
Tapalquï¿½ï¿½,6200,9,11,5,5,1,-34.656439,-58.503997
Tapalquï¿½ï¿½,6300,9,11,2,9,0,-34.656973,-58.504619
Tapalquï¿½ï¿½,6400,9,8,1,6,1,-34.657586,-58.505394
Tapalquï¿½ï¿½,6500,9,11,0,7,4,-34.658144,-58.506002
Tapalquï¿½ï¿½,6600,9,17,1,15,1,-34.658884,-58.506927
Tapalquï¿½ï¿½,6700,9,11,0,5,6,-34.659627,-58.507807
Tapalquï¿½ï¿½,6800,9,18,1,13,4,-34.660212,-58.508507
Tapalquï¿½ï¿½,6900,9,17,0,13,4,-34.660868,-58.509302
Tapalquï¿½ï¿½,7000,9,13,3,7,3,-34.661521,-58.510085
Tapalquï¿½ï¿½,7100,9,12,1,9,2,-34.662163,-58.510868
Tapalquï¿½ï¿½,7200,9,23,1,14,8,-34.662955,-58.511776
Tapalquï¿½ï¿½,7300,9,21,1,10,10,-34.663667,-58.512651
Tapalquï¿½ï¿½,7400,9,11,1,8,2,-34.66441,-58.513487
Tarija,1400,5,1,0,0,1,,
Tarija,3300,5,13,3,3,7,-34.628713,-58.412472
Tarija,3300.0,5,11,5,4,2,-34.628639,-58.412548
Tarija,3400.0,5,19,8,8,3,-34.628791,-58.413811
Tarija,3500.0,5,11,0,9,2,-34.628866,-58.415135
Tarija,3600.0,5,18,6,9,3,-34.628971,-58.415839
Tarija,3700.0,5,17,3,10,4,-34.629066,-58.417347
Tarija,3799.0,5,1,0,1,0,-34.62906,-58.41791
Tarija,3800.0,5,22,9,8,5,-34.629197,-58.418787
Tarija,3900.0,5,16,3,9,4,-34.629341,-58.420026
Tarija,4000.0,5,17,2,11,4,-34.62956,-58.421427
Tarija,4100.0,5,19,2,13,4,-34.629784,-58.422638
Tarija,4200,5,24,0,0,24,-34.630071,-58.424059
Tarija,4300,5,12,0,0,12,-34.630256,-58.425268
Tartagal,5800,12,3,1,1,1,,
Tartagal,5800.0,12,20,4,8,8,-34.583095,-58.489871
Tasso,2600,15,27,16,9,2,-34.586157,-58.474889
Tasso,2700,15,12,1,10,1,-34.587124,-58.475698
Tedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2700,14,20,5,9,6,-34.578536,-58.397591
Tedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2800,14,9,4,5,0,-34.577837,-58.398516
Tedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2900,14,19,9,9,1,-34.577185,-58.399626
Tedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,3000,14,29,11,17,1,-34.576623,-58.400735
Tedï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,3100,14,12,9,3,0,-34.575561,-58.401999
Tegucigalpa,1400,13,20,7,11,2,-34.551594,-58.451327
Tejedor,100.0,7,20,6,12,2,-34.629694,-58.428337
Tejedor,1000.0,7,16,5,10,1,-34.632324,-58.44039
Tejedor,200.0,7,15,3,7,5,-34.629874,-58.429713
Tejedor,300.0,7,23,5,12,6,-34.630072,-58.431105
Tejedor,400.0,7,25,3,19,3,-34.630279,-58.432516
Tejedor,500.0,7,11,6,3,2,-34.630517,-58.433868
Tejedor,600.0,7,14,4,8,2,-34.630627,-58.434673
Tejedor,700.0,7,32,4,17,11,-34.630789,-58.435878
Tejedor,800.0,7,22,8,6,8,-34.630991,-58.437337
Tejedor,850.0,7,2,2,0,0,-34.631022,-58.43727
Tejedor,900.0,7,21,8,8,5,-34.631359,-58.438563
Tejedor,950.0,7,1,0,1,0,-34.631712,-58.439162
Terrada,0.0,7,1,0,1,0,-34.629406,-58.468777
Terrada,1.0,7,14,4,5,5,-34.629596,-58.468596
Terrada,100.0,7,9,0,2,7,-34.62902,-58.468894
Terrada,1000.0,7,13,3,5,5,-34.620342,-58.472734
Terrada,1100.0,11,15,2,12,1,-34.619203,-58.47342
Terrada,1200.0,11,23,8,14,1,-34.618309,-58.474151
Terrada,1300.0,11,11,6,1,4,-34.617386,-58.474856
Terrada,1390.0,11,2,2,0,0,-34.616944,-58.475312
Terrada,1400.0,11,29,16,10,3,-34.616264,-58.47578
Terrada,1500.0,11,16,6,8,2,-34.615686,-58.47626
Terrada,1600.0,11,19,1,13,5,-34.614271,-58.47741
Terrada,1700.0,11,21,6,10,5,-34.613296,-58.478137
Terrada,1800.0,11,13,0,10,3,-34.61227,-58.47898
Terrada,1900.0,11,19,8,8,3,-34.611298,-58.47975
Terrada,200.0,7,15,4,9,2,-34.628357,-58.469174
Terrada,2000.0,11,9,1,4,4,-34.61037,-58.480469
Terrada,2050.0,11,3,0,1,2,-34.610005,-58.480839
Terrada,2071.0,11,1,0,1,0,-34.610019,-58.480686
Terrada,2100.0,11,11,0,7,4,-34.609342,-58.481265
Terrada,2150.0,11,3,0,2,1,-34.609049,-58.481598
Terrada,2200.0,11,5,1,2,2,-34.608682,-58.481891
Terrada,2300.0,11,16,5,8,3,-34.607896,-58.482509
Terrada,2350.0,11,7,1,5,1,-34.607296,-58.482957
Terrada,2400.0,11,9,1,4,4,-34.606802,-58.483489
Terrada,2450.0,11,4,1,3,0,-34.606459,-58.483697
Terrada,2500.0,11,24,2,13,9,-34.606598,-58.483832
Terrada,2550.0,11,7,2,4,1,-34.605392,-58.484639
Terrada,2600.0,11,17,2,15,0,-34.604491,-58.485501
Terrada,2700,15,2,1,1,0,-34.602932,-58.486812
Terrada,2700.0,7,1,0,0,1,-34.602985,-58.486765
Terrada,2700.0,11,47,8,17,22,-34.603402,-58.486442
Terrada,280.0,7,1,1,0,0,-34.602992,-58.486903
Terrada,2800.0,11,17,4,10,3,-34.602328,-58.487389
Terrada,2900.0,11,24,10,8,6,-34.601584,-58.488059
Terrada,300.0,7,18,8,8,2,-34.627535,-58.469555
Terrada,3000.0,11,21,3,6,12,-34.600475,-58.488971
Terrada,3100.0,11,20,9,5,6,-34.599323,-58.489729
Terrada,3150.0,11,10,4,4,2,-34.598829,-58.490132
Terrada,3200.0,11,15,5,1,9,-34.598078,-58.490593
Terrada,3300.0,11,11,4,1,6,-34.597452,-58.491063
Terrada,3500,15,10,6,3,1,-34.593907,-58.493485
Terrada,3600,15,4,1,2,1,-34.593208,-58.494164
Terrada,3650,15,4,1,2,1,-34.592963,-58.494385
Terrada,3700,15,15,7,6,2,-34.592385,-58.494922
Terrada,3800,15,14,5,8,1,-34.591735,-58.495506
Terrada,3900,15,12,3,9,0,-34.591062,-58.496117
Terrada,400.0,7,23,7,10,6,-34.626514,-58.470043
Terrada,4000,15,18,3,10,5,-34.590371,-58.49672
Terrada,4100,12,15,7,6,2,-34.589635,-58.497399
Terrada,4200.0,12,17,6,9,2,-34.588898,-58.498065
Terrada,4300,12,13,4,8,1,-34.588225,-58.498674
Terrada,4400.0,12,13,3,8,2,-34.587456,-58.499358
Terrada,4500,12,4,0,0,4,-34.586796,-58.500035
Terrada,4500.0,12,7,2,4,1,-34.58678,-58.499898
Terrada,4600,12,14,4,4,6,-34.585984,-58.500693
Terrada,4700,12,23,11,8,4,-34.585158,-58.501468
Terrada,4800,12,16,8,4,4,-34.584315,-58.502213
Terrada,4900,12,10,2,3,5,-34.583457,-58.503055
Terrada,4900.0,12,11,6,5,0,-34.583377,-58.502984
Terrada,500.0,7,6,1,3,2,-34.625046,-58.470606
Terrada,5000,12,11,3,3,5,-34.582618,-58.503817
Terrada,5100,12,7,6,1,0,-34.581918,-58.504308
Terrada,5100.0,12,8,4,3,1,-34.581933,-58.50444
Terrada,5200,12,4,2,1,1,-34.581337,-58.504982
Terrada,5300,12,11,3,5,3,-34.580525,-58.50569
Terrada,5330.0,12,5,4,0,1,-34.580288,-58.505801
Terrada,5400,12,11,9,1,1,-34.579659,-58.506479
Terrada,5400.0,12,10,9,0,1,-34.579569,-58.506451
Terrada,5500,12,15,12,3,0,-34.578811,-58.507195
Terrada,5600,12,9,5,3,1,-34.578018,-58.507854
Terrada,5600.0,12,8,5,1,2,-34.578105,-58.507885
Terrada,5688,12,1,1,0,0,,
Terrada,5700.0,12,16,12,0,4,-34.577633,-58.508252
Terrada,5800,12,1,0,0,1,-34.576688,-58.509051
Terrada,5800.0,12,15,4,8,3,-34.576508,-58.509267
Terrada,600.0,7,21,3,7,11,-34.624889,-58.470768
Terrada,700.0,7,13,3,8,2,-34.623266,-58.471442
Terrada,800.0,7,22,6,11,5,-34.622316,-58.471859
Terrada,900.0,7,24,2,18,4,-34.621064,-58.472417
Terrero,100.0,7,10,2,4,4,-34.624534,-58.456472
Terrero,1000.0,7,8,3,2,3,-34.61522,-58.46169
Terrero,1100.0,11,24,21,0,3,-34.614312,-58.462166
Terrero,1200.0,11,21,16,3,2,-34.613511,-58.462709
Terrero,1300.0,11,25,19,3,3,-34.612551,-58.463342
Terrero,1400.0,11,29,8,12,9,-34.611527,-58.46405
Terrero,150.0,7,2,1,0,1,-34.62431,-58.45671
Terrero,1500.0,7,1,0,1,0,-34.624234,-58.456763
Terrero,1500.0,11,49,30,13,6,-34.61048,-58.464785
Terrero,1600.0,11,1,0,0,1,-34.609404,-58.465504
Terrero,1700.0,11,27,18,5,4,-34.608791,-58.466023
Terrero,1800,15,1,0,1,0,-34.607522,-58.467038
Terrero,1800.0,7,1,0,0,1,-34.60724,-58.467147
Terrero,1800.0,11,20,13,1,6,-34.607621,-58.466905
Terrero,1900.0,11,21,9,10,2,-34.606605,-58.467682
Terrero,200.0,7,18,0,0,18,-34.623552,-58.457199
Terrero,2000.0,11,13,11,1,1,-34.60557,-58.468412
Terrero,2100,15,1,1,0,0,-34.60465,-58.469217
Terrero,2100.0,11,24,15,5,4,-34.604539,-58.469233
Terrero,2200.0,11,17,5,5,7,-34.603554,-58.469954
Terrero,2300,15,16,6,3,7,-34.602782,-58.471146
Terrero,2400,15,5,3,2,0,-34.602563,-58.472003
Terrero,2500,15,4,3,1,0,-34.602386,-58.472843
Terrero,2600,15,11,3,2,6,-34.602214,-58.473773
Terrero,2700,15,6,0,3,3,-34.602077,-58.474754
Terrero,2800,15,13,0,6,7,-34.602713,-58.474039
Terrero,2900,15,3,0,2,1,-34.601709,-58.4766
Terrero,300.0,7,18,4,9,5,-34.622497,-58.457909
Terrero,3000.0,11,12,6,5,1,-34.601866,-58.477491
Terrero,3050.0,11,5,2,3,0,-34.602095,-58.477736
Terrero,3100.0,11,20,8,8,4,-34.60256,-58.478639
Terrero,3200.0,11,36,20,12,4,-34.603242,-58.479894
Terrero,400.0,7,18,3,13,2,-34.621374,-58.45867
Terrero,500.0,7,20,3,9,8,-34.620318,-58.459425
Terrero,600.0,7,22,8,7,7,-34.619243,-58.459995
Terrero,700.0,7,20,7,9,4,-34.61812,-58.460409
Terrero,800.0,7,19,6,8,5,-34.617161,-58.460769
Terrero,900.0,7,17,10,5,2,-34.616041,-58.461299
Terry Josï¿½ï¿½ï¿½ï¿½ï¿½,200.0,6,27,8,12,7,-34.625018,-58.445471
Terry Josï¿½ï¿½ï¿½ï¿½ï¿½,300.0,6,27,9,11,7,-34.626178,-58.445174
Thames,0,15,3,0,3,0,-34.599714,-58.448821
Thames,10,15,15,3,11,1,-34.599264,-58.448192
Thames,100,15,17,6,7,4,-34.59852,-58.447259
Thames,1000,15,12,7,3,2,-34.59175,-58.437032
Thames,1100,15,11,8,1,2,-34.59117,-58.435875
Thames,1200,14,12,5,4,3,-34.590484,-58.434763
Thames,1300,14,28,6,9,13,-34.58975,-58.433676
Thames,1400,14,19,10,5,4,-34.589038,-58.432628
Thames,1500,14,13,6,2,5,-34.588446,-58.431659
Thames,1530,14,9,6,2,1,-34.588267,-58.431542
Thames,1600,14,11,7,3,1,-34.58788,-58.430851
Thames,1650,14,5,0,5,0,-34.587581,-58.430391
Thames,1700,14,18,8,5,5,-34.587068,-58.429667
Thames,1750,14,3,2,1,0,-34.586965,-58.429395
Thames,1800,14,28,26,0,2,-34.586376,-58.428589
Thames,1900,14,21,14,4,3,-34.585654,-58.427531
Thames,200,15,20,7,9,4,-34.597639,-58.446203
Thames,2000,14,13,9,3,1,-34.585111,-58.426675
Thames,2100,14,27,17,6,4,-34.584403,-58.425742
Thames,2200,14,26,20,1,5,-34.583468,-58.42458
Thames,2300,14,15,11,0,4,-34.582445,-58.423315
Thames,2400,14,20,2,2,16,-34.581732,-58.42239
Thames,300,15,13,4,6,3,-34.596766,-58.445143
Thames,400,15,16,2,8,6,-34.595958,-58.444146
Thames,4600,14,1,0,1,0,,
Thames,500,15,15,6,8,1,-34.595128,-58.442797
Thames,550,15,9,4,3,2,-34.59479,-58.442385
Thames,600,15,16,4,7,5,-34.594286,-58.441384
Thames,700,15,22,12,7,3,-34.593614,-58.440216
Thames,800,15,20,11,4,5,-34.592981,-58.439075
Thames,900,15,26,20,5,1,-34.592351,-58.437991
Thome Juan M.,3600,4,4,0,4,0,-34.656551,-58.417821
Thompson,400.0,6,10,7,3,0,-34.620992,-58.43187
Thompson,450.0,6,20,9,7,4,-34.6243,-58.439309
Thompson,500.0,6,29,13,12,4,-34.625547,-58.439196
Thompson,600,6,1,0,1,0,-34.626161,-58.439073
Thompson,600.0,6,22,5,14,3,-34.626886,-58.43899
Thompson,700.0,6,26,6,16,4,-34.628078,-58.438722
Thompson,800.0,7,22,5,12,5,-34.629482,-58.438444
Thorne,1000.0,7,13,5,7,1,-34.635884,-58.448304
Thorne,11.0,7,3,0,3,0,-34.636971,-58.447618
Thorne,1100,7,1,0,1,0,,
Thorne,1100,9,1,0,1,0,-34.637281,-58.447448
Thorne,1100.0,7,14,0,12,2,-34.636826,-58.44769
Thorne,1200.0,7,1,0,1,0,-34.637532,-58.447215
Thorne,1300.0,7,21,8,10,3,-34.638534,-58.445863
Thorne,1450.0,7,6,1,5,0,-34.639143,-58.445125
Thorne,400.0,6,9,2,6,1,-34.629099,-58.451144
Thorne,500.0,6,14,7,5,2,-34.629923,-58.45075
Thorne,500.0,7,15,4,7,4,-34.630905,-58.450306
Thorne,600.0,7,23,3,12,8,-34.631777,-58.449898
Thorne,700.0,6,1,0,0,1,-34.628965,-58.451153
Thorne ,1200.0,7,21,5,9,7,-34.637783,-58.446836
Tierra del Fuego,2500,4,9,0,7,2,-34.645823,-58.425203
Tierra del Fuego ,2500,4,14,2,8,4,-34.645897,-58.425021
Tilcara,2100,4,11,6,3,2,-34.641612,-58.427276
Tilcara,2200,4,38,16,15,7,-34.642629,-58.426952
Tilcara,2300,4,15,7,6,2,-34.644171,-58.426616
Tilcara,2340,4,11,5,5,1,-34.644381,-58.426474
Tilcara,2400,4,13,4,4,5,-34.645217,-58.426239
Tilcara,2500,4,22,4,16,2,-34.646214,-58.425378
Tilcara,2960,4,1,0,1,0,-34.650285,-58.420698
Tilcara,3500,4,12,6,5,1,-34.656284,-58.421799
Tilcara,4300,5,4,0,1,3,,
Tilcara Av.,2700,4,15,1,13,1,-34.647682,-58.423734
Tilcara Av.,2800,4,90,17,53,20,-34.648684,-58.422439
Tilcara Av.,2900,4,10,2,8,0,-34.649632,-58.421374
Tilcara Av.,3000,4,34,14,14,6,-34.650702,-58.420044
Tilcara Av.,3100,4,44,9,24,11,-34.652893,-58.418913
Tilcara Av.,3200,4,10,3,6,1,-34.654158,-58.418907
Tilcara Av.,3300,4,29,7,21,1,-34.654581,-58.420161
Tilcara Av.,3400,4,13,6,6,1,-34.655589,-58.42125
Timbo,1800.0,7,2,0,1,1,-34.627611,-58.455726
Timbues,2000,5,1,0,0,1,-34.638268,-58.421927
Timbues,2000.0,5,15,0,9,6,-34.638222,-58.421985
Tinogasta,2400,10,1,0,1,0,-34.595279,-58.486816
Tinogasta,2400,15,41,32,7,2,-34.594694,-58.485879
Tinogasta,2400.0,11,1,0,1,0,-34.595279,-58.486816
Tinogasta,2500,15,19,15,4,0,-34.595536,-58.487235
Tinogasta,2500.0,11,1,1,0,0,-34.595693,-58.487566
Tinogasta,2600,15,21,18,3,0,-34.596938,-58.489637
Tinogasta,2700.0,11,7,1,2,4,-34.597485,-58.490558
Tinogasta,2800.0,11,26,7,8,11,-34.597981,-58.4914
Tinogasta,2900.0,11,21,5,11,5,-34.598778,-58.492715
Tinogasta,3000.0,11,34,5,19,10,-34.599318,-58.493644
Tinogasta,3100.0,11,9,5,3,1,-34.600159,-58.494975
Tinogasta,3200.0,11,7,2,3,2,-34.600717,-58.496076
Tinogasta,3370.0,11,2,1,1,0,-34.601932,-58.497956
Tinogasta,3400.0,11,28,1,21,6,-34.602479,-58.498952
Tinogasta,3455.0,11,1,0,1,0,-34.60254,-58.499127
Tinogasta,3500.0,11,8,1,6,1,-34.602777,-58.499383
Tinogasta,3600.0,11,20,9,8,3,-34.603389,-58.500452
Tinogasta,3700.0,11,17,7,9,1,-34.60408,-58.50164
Tinogasta,3800.0,11,20,4,11,5,-34.60485,-58.50294
Tinogasta,3900,11,1,0,1,0,,
Tinogasta,3900.0,11,21,8,9,4,-34.605546,-58.504125
Tinogasta,3950.0,11,4,2,1,1,-34.605877,-58.504606
Tinogasta,4000.0,11,16,4,8,4,-34.60629,-58.505348
Tinogasta,4100,12,1,0,1,0,-34.606828,-58.506207
Tinogasta,4100.0,11,13,3,9,1,-34.60677,-58.506167
Tinogasta,4200.0,11,55,7,37,11,-34.607437,-58.507271
Tinogasta,4300.0,11,12,3,9,0,-34.60804,-58.508327
Tinogasta,4400.0,11,22,6,14,2,-34.60885,-58.509671
Tinogasta,4500,11,1,0,1,0,,
Tinogasta,4500.0,11,35,16,11,8,-34.609763,-58.511144
Tinogasta,4600.0,11,25,12,4,9,-34.610571,-58.512501
Tinogasta,4700.0,11,8,4,3,1,-34.61135,-58.513831
Tinogasta,4750.0,11,17,7,6,4,-34.611367,-58.513708
Tinogasta,4800.0,11,18,14,3,1,-34.612039,-58.5149
Tinogasta,4900.0,11,35,21,10,4,-34.612851,-58.516186
Tinogasta,4967.0,11,6,2,1,3,-34.61327,-58.51698
Tinogasta,5000.0,11,28,9,11,8,-34.614082,-58.517889
Tinogasta,5100.0,11,29,13,11,5,-34.615252,-58.519072
Tinogasta,5200,11,1,0,1,0,-34.615857,-58.519645
Tinogasta,5200.0,11,18,4,12,2,-34.616589,-58.520459
Tinogasta,5300,10,22,1,17,4,-34.617614,-58.52159
Tinogasta,540,10,1,0,1,0,-34.618407,-58.522553
Tinogasta,5400,10,19,5,12,2,-34.618617,-58.522729
Tinogasta,5500,10,1,0,1,0,-34.619612,-58.523807
Tinogasta,5600,10,21,9,8,4,-34.620109,-58.524418
Tinogasta,5600.0,11,1,1,0,0,-34.620254,-58.524666
Tinogasta,5700.0,10,7,3,4,0,-34.62089,-58.525306
Tinogasta,5800,10,13,3,9,1,-34.621637,-58.526161
Tinogasta,590,10,1,0,1,0,-34.622788,-58.527472
Tinogasta,5900,10,28,8,15,5,-34.622482,-58.527058
Tinogasta,6000,10,34,6,20,8,-34.623432,-58.528129
Tinogasta,6100,10,25,3,16,6,-34.624317,-58.529101
Tinogasta,6200,10,7,2,5,0,-34.624865,-58.52968
Tinogasta ,2500,15,1,1,0,0,-34.596176,-58.488305
Tinogasta ,2600,15,5,4,0,1,-34.596647,-58.48909
Tinogasta ,5500,10,17,0,11,6,-34.619307,-58.523523
Tinogasta ,5700.0,10,4,2,1,1,-34.620901,-58.525326
Tinogasta ,5800,10,1,0,1,0,-34.621646,-58.526147
Toay,3300.0,11,28,6,10,12,-34.616803,-58.484895
Toay,3400.0,11,8,3,2,3,-34.617331,-58.485944
Tobas,340.0,11,1,0,1,0,-34.60824,-58.49375
Tobas,3400.0,11,15,1,10,4,-34.608091,-58.493615
Tobas,3417,11,1,0,1,0,-34.607882,-58.493395
Tobas,3500.0,11,20,4,12,4,-34.608658,-58.494336
Tobas,3552.0,11,1,0,0,1,-34.608838,-58.494532
Tokio,2000.0,11,19,2,12,5,-34.613018,-58.491232
Toledo,1500,9,6,0,4,2,-34.64918,-58.46736
Toll,1800,4,1,0,1,0,,
Toll,2800,4,22,5,14,3,-34.645014,-58.388563
Tonelero,5800,9,10,2,4,4,-34.640699,-58.513677
Tonelero,5900,9,9,3,5,1,-34.641279,-58.514385
Tonelero,6000,9,8,3,4,1,-34.64193,-58.51512
Tonelero,6100,9,18,6,9,3,-34.642732,-58.516038
Tonelero,6200,9,27,6,13,8,-34.643721,-58.517221
Tonelero,6300,9,20,6,12,2,-34.644646,-58.518251
Tonelero,6400,9,14,2,8,4,-34.645243,-58.518969
Tonelero,6500,9,9,1,6,2,-34.645822,-58.519648
Tonelero,6600,9,2,0,2,0,-34.646321,-58.520155
Tonelero,6700,9,11,1,8,2,-34.647042,-58.520995
Tonelero,6800,9,7,1,1,5,-34.647726,-58.521693
Tonelero,6900,9,20,2,17,1,-34.648231,-58.522245
Tonelero,7000,9,16,3,9,4,-34.649125,-58.523241
Tonelero,7050,9,4,2,2,0,-34.649118,-58.523142
Tonelero,7100,9,8,0,8,0,-34.649574,-58.523624
Tonelero,7200,9,19,3,15,1,-34.650407,-58.524571
Tonelero,7300,9,13,1,11,1,-34.650984,-58.525168
Tonelero,7400,9,22,3,14,5,-34.651936,-58.526198
Tonelero,7500,9,7,2,5,0,-34.652806,-58.527065
Tonelero,7600,9,14,4,7,3,-34.653128,-58.527494
Torre Manuel de la,1700,9,1,0,0,1,,
Torrent,1100,15,14,8,4,2,-34.58463,-58.473405
Torrent,12,15,1,0,1,0,-34.583479,-58.474423
Torrent,1200,15,18,5,9,4,-34.583674,-58.474199
Torrent,1300,15,17,7,7,3,-34.582736,-58.475001
Torrent,1400,15,4,2,1,1,-34.581858,-58.475789
Torres y Tenorio,2000.0,7,9,1,3,5,-34.644134,-58.440801
Traful,3300,4,12,3,7,2,-34.650201,-58.407305
Traful,3400,4,12,7,4,1,-34.650369,-58.408931
Traful,3500,4,20,8,8,4,-34.650782,-58.410414
Traful,3580,4,5,0,5,0,,
Traful,3600,4,25,3,9,13,-34.650921,-58.412143
Traful,3700,4,6,1,5,0,-34.651412,-58.413354
Traful,3800,4,38,13,15,10,-34.651789,-58.414539
Treinta y tres Orientales,0.0,5,3,1,2,0,-34.613598,-58.424864
Treinta y tres Orientales,100,5,3,0,2,1,-34.615166,-58.424566
Treinta y tres Orientales,100.0,5,16,4,10,2,-34.615538,-58.424503
Treinta y tres Orientales,1000.0,5,6,5,1,0,-34.626786,-58.422821
Treinta y tres Orientales,1050.0,5,11,7,4,0,-34.6272,-58.422669
Treinta y tres Orientales,1100.0,5,8,3,4,1,-34.627743,-58.422528
Treinta y tres Orientales,1200.0,5,21,8,8,5,-34.628981,-58.422222
Treinta y tres Orientales,1300.0,5,26,2,17,7,-34.630261,-58.421965
Treinta y tres Orientales,1400.0,5,20,3,13,4,-34.631518,-58.4217
Treinta y tres Orientales,1500,5,7,2,2,3,-34.632406,-58.421483
Treinta y tres Orientales,1500.0,5,7,1,5,1,-34.632406,-58.421483
Treinta y tres Orientales,1600,5,9,1,5,3,-34.632889,-58.421396
Treinta y tres Orientales,1600.0,5,8,1,3,4,-34.632892,-58.421395
Treinta y tres Orientales,1700.0,5,30,5,17,8,-34.633939,-58.421261
Treinta y tres Orientales,1800.0,5,22,5,15,2,-34.635163,-58.42101
Treinta y tres Orientales,1900.0,5,14,1,6,7,-34.636187,-58.420754
Treinta y tres Orientales,200,5,2,2,0,0,-34.616037,-58.42453
Treinta y tres Orientales,200.0,5,12,1,7,4,-34.616378,-58.424441
Treinta y tres Orientales,2000.0,5,22,3,13,6,-34.636968,-58.420498
Treinta y tres Orientales,2100.0,5,23,1,16,6,-34.63801,-58.420104
Treinta y tres Orientales,2200.0,5,15,1,10,4,-34.638951,-58.419733
Treinta y tres Orientales,300.0,5,17,7,7,3,-34.617428,-58.424407
Treinta y tres Orientales,3900.0,5,1,0,0,1,-34.636171,-58.420698
Treinta y tres Orientales,400.0,5,26,12,12,2,-34.618502,-58.424338
Treinta y tres Orientales,4200.0,5,1,0,0,1,-34.618138,-58.424422
Treinta y tres Orientales,50.0,5,22,7,11,4,-34.614277,-58.424649
Treinta y tres Orientales,500,5,15,5,10,0,-34.619803,-58.424246
Treinta y tres Orientales,500.0,5,11,6,5,0,-34.619772,-58.424175
Treinta y tres Orientales,600,5,21,0,0,21,-34.620892,-58.424099
Treinta y tres Orientales,670,5,1,0,0,1,-34.621194,-58.424123
Treinta y tres Orientales,700,5,13,0,0,13,-34.622333,-58.423643
Treinta y tres Orientales,700.0,5,24,12,11,1,-34.622358,-58.423594
Treinta y tres Orientales,800.0,5,30,15,12,3,-34.624008,-58.423356
Treinta y tres Orientales,900.0,5,25,18,4,3,-34.625711,-58.423015
Treinta y tres Orientales,910.0,5,1,1,0,0,-34.625142,-58.423217
Treinta y tres Orientales,950.0,5,7,5,2,0,-34.625926,-58.422923
Trejo Nemesio,5000,10,2,0,2,0,-34.622298,-58.50675
Trejo Nemesio,5050,10,3,0,2,1,-34.62217,-58.506509
Trejo Nemesio,5050.0,10,1,0,1,0,-34.622691,-58.507191
Trejo Nemesio,5100,10,20,5,8,7,-34.623348,-58.507865
Trejo Nemesio,5200,10,25,9,8,8,-34.624819,-58.509501
Trelles Manuel Ricardo,1000.0,7,8,0,6,2,-34.614877,-58.460401
Trelles Manuel Ricardo,1100,11,1,0,0,1,,
Trelles Manuel Ricardo,1100.0,11,13,2,9,2,-34.613778,-58.460967
Trelles Manuel Ricardo,1200.0,11,15,5,4,6,-34.612858,-58.461427
Trelles Manuel Ricardo,1300.0,11,20,4,10,6,-34.611876,-58.461943
Trelles Manuel Ricardo,1400.0,11,19,4,10,5,-34.610724,-58.462563
Trelles Manuel Ricardo,1500,11,1,0,1,0,,
Trelles Manuel Ricardo,1500.0,11,21,5,12,4,-34.609641,-58.463111
Trelles Manuel Ricardo,1600.0,11,11,5,4,2,-34.608692,-58.463594
Trelles Manuel Ricardo,1700.0,11,14,5,7,2,-34.607659,-58.464201
Trelles Manuel Ricardo,1800.0,11,22,2,13,7,-34.606614,-58.464739
Trelles Manuel Ricardo,1900.0,11,23,6,14,3,-34.605571,-58.465264
Trelles Manuel Ricardo,2000.0,11,24,6,13,5,-34.60447,-58.465803
Trelles Manuel Ricardo,2100.0,11,18,2,13,3,-34.603404,-58.466465
Trelles Manuel Ricardo,2200.0,11,7,2,3,2,-34.602637,-58.467049
Trelles Manuel Ricardo,2300,15,18,3,12,3,-34.601611,-58.467142
Trelles Manuel Ricardo,2400,15,8,0,5,3,-34.600518,-58.466818
Trelles Manuel Ricardo,2500,15,14,5,7,2,-34.599383,-58.466415
Trelles Manuel Ricardo,2600,15,7,2,5,0,-34.598309,-58.466063
Trelles Manuel Ricardo,2700,15,2,0,1,1,-34.59739,-58.465744
Trelles Manuel Ricardo,3000,15,1,0,1,0,,
Trelles Manuel Ricardo,600,7,1,0,1,0,,
Trelles Manuel Ricardo,600.0,7,18,1,8,9,-34.618513,-58.458704
